,title,description,published date,url,publisher,source,content
130,高鐵南延拍版左營案 交部：2029年通車目標 ｜ 公視新聞網 PNN - 公視新聞,高鐵南延拍版左營案 交部：2029年通車目標 ｜ 公視新聞網 PNN  公視新聞,"Fri, 27 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDQ4MTMy0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NDgxMzIvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,交通部下午召開高鐵南延審查案，歷經3小時開會，最後拍板定案「左營案」。全案將待補正資料確認後報行政院，推估最快2029年完工通車。不過也遭學者質疑是選舉政策考量。高鐵南延審查案結果出爐，交通部27日針對四條路線討論，最後拍板定案，外界呼聲最高的左營案被認為路線最具可行性，因此脫穎而出，後續會將完整資料函報給行政院，只不過「爭取高鐵到屏東聯盟召集人」蘇穩中則深感遺憾，認為大家提了許多意見，最後卻沒被採納。交通部政務次長黃玉霖表示，「通過高鐵延伸到屏東的可行性研究案，並且選擇從左營到屏東六塊厝路線，做為後續綜合規劃的優先方案。」 蘇穩中說，「我們也沒有辦法去左右，他們不聽民眾的意見，也沒有邀請我們去參加或是去採納我們的意見，屏東的發展、屏東的交通不該是這樣子去處理。」鐵道局在會議上原先規劃4條方案討論，不過，行政院長蘇貞昌日前透露，要考慮施工難易度，少拆房子，因此會議一開始就優先將燕巢案、小港潮州案刪除，再從左營案、高雄案中二選一，認為左營案最具可行性，但看在學者眼裡，認為是選舉政策考量，只照顧到部分屏東民眾，除了會連帶影響高鐵整體營運，恐怕還會造成票價漲幅。 淡江大學運輸管理學系教授張勝雄指出，「每一個政策其實都在政策買票，就是買不同的人而已，但是那個政策裡面，他雖然可以可能照顧到了屏東市一部分的人，可能20萬，但是他其實可能傷害到更多的人。」根據鐵道局評估，左營案長度約17.5公里，需拆遷50棟房子，所需經費554億元，是所有方案花費最低，左營方案的配套措施，包括左營站與六塊厝站營運模式及聯外大眾運輸系統，尤其左營站必須規劃捷運及輕軌進行轉乘，六塊厝站建議也要有快鐵共站及延伸規劃。 
131,Taipei Dome Returns to Headlines|大巨蛋七度都審闖關過 市府被批強渡關山 ｜ 公視新聞網 PNN - 公視新聞,Taipei Dome Returns to Headlines|大巨蛋七度都審闖關過 市府被批強渡關山 ｜ 公視新聞網 PNN  公視新聞,"Tue, 15 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUwNDkx0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTA0OTEvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,"The Taipei Dome controversy continues to simmer. On Oct. 14, Taipei City's urban review committee assessed constructor Farglory Group's plans for the seventh time. As the company agreed to make some modifications, it will no longer have to conduct any more simulations. Responding to speculations, Taipei City Mayor Ko Wen-je denied he was trying to sway voters.The Taipei Dome controversy continues to simmer. On Oct. 14, Taipei City's urban review committee assessed constructor Farglory Group's plans for the seventh time. Farglory agreed to make some modifications with regards to emergency evacuation simulation scenarios, including turning part of the first floor space into a half outdoor space. This means it will no longer have to conduct any more simulations. In response, some said the Taipei City Government had forced the approval through, and accused Department of Urban Development Commissioner Hwang Jing-maw, who had presided over the meeting, of throwing the game. Former commissioner Lin Jou-min said it was another futile attempt, and Taipei City Mayor Ko Wen-je denied he was trying to sway voters.No, let me tell you, if I wanted to force it through, it wouldn't have gone through seven reviews. Specialized issues of course require specialized answers. I think it's like this, because this type of software was not invented in Taiwan. Those professionals in the United Kingdom should be the ones answering whether this program has been set up reasonably or unreasonably.Ko said there are two factors contributing to the problems of Taipei Dome, which are people and spaces. He therefore advocated not setting the capacity at 140,000 at the beginning. Some people believe that it will be hard to reduce the area and the number of people in the future without computer simulations, and Ko responded he is not clear about the details. One city councilor also questioned the intent behind the city government's determination to pass this case.We believe that Mayor Ko Wen-je will resolve this issue (Taipei Dome) before he leaves office in order to ensure there won't be any black marks on his record as mayor.The Taipei City Government is vying for the rights to host the 2030 Asian Games. Ko said he and New Taipei City Mayor Hou You-yi have spoken about co-hosting the event.If we want to organize the Asian Games, it shouldn't only be Taipei that applies. We should do so based on concept of the capital city living circle. That means it would include the Circular Line and TOD (transit oriented development).Ko said hosting the Summer Universiade did not contribute anything to the city's long-term city plans. He also denied that Taipei Dome will become a bargaining chip as the city vies to host the Asian Games.大巨蛋爭議多時，14號七度闖關台北市都市審議委員會，結果，遠雄在防災避難電腦模擬上，同意部分一樓改成半戶外空間方案，就不用再在任何模擬，引來外界質疑北市府強渡關山，主持會議的都發局長黃景茂更挨轟有放水嫌疑，前都發局長台林洲民痛批是「狗吠火車紀念日」，台北市長柯文哲受訪否認是選舉考量。台北市長 柯文哲表示：「沒有，我跟你講，我要強渡關山的話，不會審七次，專業問題當然還是專業回答，但我覺得是這樣啦，因為這種軟體不是台灣自己發明的，還是英國那些專業人士來回答說，這種程式設定合理不合理。」柯文哲表示，大巨蛋真正問題有兩個因素，分別是人跟空間，因此主張容留人數一開始不要設14萬人，不過，外界質疑沒有電腦模擬，未來要怎麼刪減面積以及控管人數，柯文哲坦言細節不清楚，市議員則質疑市府讓大巨蛋硬闖過關的意圖。民進黨台北市議員 阮昭雄表示：「我們認為可能柯文哲市長，會在他卸任之前，把這事情(大巨蛋)給解決，以確保他在整個市長生涯當中，不會有太大的汙點。」針對北市府有意爭辦2030亞洲運動會，柯文哲透露和新北市長侯友宜聊過，希望以雙北名義，共同生活圈的概念去作申請。台北市長 柯文哲表示：「如果我們要去辦亞運，不要說只有台北去申請，應該要首都生活圈的概念，所以說包括環狀線，那在上面架TOD，以交通為導向的都市計畫。」柯文哲以世大運為例，他表示當年風光舉辦，卻對台北市長遠都市計畫沒有任何幫助，而大巨蛋會不會是爭取亞運主辦權的籌碼?就怕再被大做文章，柯文哲再三否認。"
132,北宜直鐵案 交部擬併高鐵東延評估 ｜ 公視新聞網 PNN - 公視新聞,北宜直鐵案 交部擬併高鐵東延評估 ｜ 公視新聞網 PNN  公視新聞,"Thu, 24 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUxNzk40gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTE3OTgvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        為紓解台北和宜蘭的交通問題，交通部傾向辦理高鐵東延案併入北宜直鐵案，進行綜合規劃。有專家質疑，高鐵和直鐵規模不一，跳過可行性評估是為「拚選舉」。針對這個說法，交通部次長王國材指出，早期北宜直鐵核定版就已經納入高鐵但書，至於高鐵東延是初步規劃，後續會進行環評，送行政院核定。高鐵延伸到宜蘭，南港到宜蘭未來只要13分鐘，但經費高達955億元。交通部傾向將高鐵東延案直接併入已完成可行性評估的北宜直鐵方案，直接進入綜合規劃。此舉引起專家學者批評，認為高鐵跟直鐵的路廊寬度、軌道都不一樣，不該跳過可行性評估。環境律師詹順貴指出，「直鐵跟現在的北宜高鐵，我想兩個設計的等級規模其實都無法可以比擬。是不是又要把環評當作絆腳石，又要環評去背書，我們覺得一切都是為了選舉。」中央警察大學交通管理研究所副教授李克聰認為，「因為它（高鐵東延）是標準軌，路廊比較寬、開放規模比較大，都已經跟北宜直鐵不一樣了。」高鐵東延路線雖然往北繞，但仍經過集水區，翡翠水庫管理局也反對，憂心影響大台北600萬人飲用水。根據公共建設特別條例，重大公共建設必須經過可行性研究、綜合規劃後，再提交國發會審核，待行政院核定後政策確定，後續才啟動環評程序。工程會也強調高鐵東延案還是要進行環評。交通部政務次長王國材表示，「在100年的時候，（政院）核定北宜直鐵，高鐵（選項）的部分已經放在裡面，所以他們現在是按照當時的可行性在往前走。但是這部分是鐵道局初步分析，還要經過綜合規劃、環評，然後送行政院核定。」交通部表示，原本的北宜直鐵方案受限台鐵有樹林到南港的瓶頸路段，要改善台鐵系統，升級成高鐵東延可擴大運量，解決東部鐵道一票難求的問題。而高鐵東延案目前是鐵道局的初步規劃，後續還會經過綜合規劃、環評、送行政院核定。
133,西班牙轉型正義 遷葬獨裁者佛朗哥遺骸 ｜ 公視新聞網 PNN - 公視新聞,西班牙轉型正義 遷葬獨裁者佛朗哥遺骸 ｜ 公視新聞網 PNN  公視新聞,"Fri, 25 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUxOTY50gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTE5NjkvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        西班牙政府，在24日將獨裁者佛朗哥遺骸從烈士谷大教堂國家陵墓挖出，並移往另外一座比較低調的墓園，來實現轉型正義。工作人員神情肅穆將棺木抬出，長眠裏頭的是西班牙獨裁政權領袖佛朗哥。他原本安葬在烈士谷大教堂陵墓，但因為這裡同時葬有西班牙內戰期間的數萬名死者，引發獨裁加害人與受害人同葬一處的爭議。去年上台的西班牙社會勞工黨政府，決定將佛朗哥遷葬，經過一連串法律攻防，西班牙最高法院最後裁決，將佛朗哥的遷葬至明哥魯比歐國家墓園，與過世的妻子一同長眠。西班牙總理桑切斯表示，「停止向獨裁者致敬，是我們這一代沒經歷過內戰創傷和佛朗哥時代人民的義務。」佛朗哥在1930年打贏西班牙內戰，隨後實行整整40年的獨裁統治，直到1975年去世後，西班牙才過渡成為民主政體。遷葬的消息傳出後，反對他的西班牙民眾歡欣鼓舞慶祝。反佛朗哥統治民眾卡西亞表示，「我們必須繼續為正義以及修補受害者傷口奮鬥，政府這麼做洗刷惡名值得慶祝，我們不再於公眾場合向獨裁者致敬，但這只是更向前一步而已。」但也有不少佛朗哥的支持者，上街表達抗議。佛朗哥之孫法蘭西斯柯說，「我們將繼續為他遷葬，遷往適合他的地方，屬於我們而不是國家的地方。」西班牙將在下個月10日舉行大選，總理桑切斯強調，將獨裁領袖佛朗哥的棺木遷出後，烈士谷將只剩下受害者的遺骨，意義將完全不同。 （圖／美聯社） 
134,英國國會將解散 迎來4年內第3次大選 ｜ 公視新聞網 PNN - 公視新聞,英國國會將解散 迎來4年內第3次大選 ｜ 公視新聞網 PNN  公視新聞,"Wed, 30 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUyNTUw0gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTI1NTAvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        在歐盟三度展延脫歐期限，硬脫歐危機解除的情況下，英國下議院29號以438票贊成、20票反對，同意首相強生提出的提前解散國會，在12月12號舉行大選的法案。這將是四年來英國的第三場大選，也是自1923年以來首次在嚴寒的冬天進行投票，儘管保守黨在民調上呈現領先的態勢，但選情詭譎多變，誰也不敢打包票。任期屆滿即將在下個月一號交接的，歐洲理事會主席圖斯克29號推文給英國，宣布同意脫歐期限再延三個月，到明年一月31號為止，並強調這可能是最後一次批准延期，呼籲英國好好把握時間。硬脫歐的危機解除，幾個小時之後，首相強生改以法案形式而非動議的方式，二度在下議院推動提前大選的表決，獲得了工黨黨魁柯爾賓的支持，終於過關。英國工黨黨魁柯爾賓表示，「真正改變的時候到了。我一直堅持只要拿掉無協議脫歐，我們就會支持進行選舉。」萬聖節脫歐不成，卻迎來了耶誕節大選。強生打的算盤是保守黨民調領先，改選後拿回國會的主導權，順利推動他的推歐計畫。金融時報的民調顯示保守黨以35%的支持度，領先工黨的25%。柯爾賓則是堅信民心思變，發下豪語指工黨將進行一場氣勢萬鈞的選戰，扭轉權勢當道的景象。不過，29號的表決有一百多位工黨議員未表態或是缺席，11位投下了反對票，126人和柯爾賓站同一陣線投下贊成票。至於其它兩個小黨，留歐派的自由民主黨希望透過大選，給選民一個重新思考脫歐是否該進行的機會。蘇格蘭民族黨SNP則把大選視為舉行獨立公投的跳板。英國民眾表示，「我想大家對僵局有點受不了。太多的不確定性，太多的分歧，我們需要有一個新的開始。」這將是英國自1923年以來首次在嚴寒的冬天舉行大選投票，兩大黨在那一天投票也進行了激烈的對決，工黨希望在12月9號也就是大學的寒假前舉行，較有利於工黨動員年輕支持者，但表決以315票對295票過不了關。另一方面，首相府發言人29號表示先前因阻擋無協議脫歐而被開除黨籍的21位保守黨議員，包括邱吉爾的外孫蘇姆斯議員在內十人將恢復他們的黨籍，但其中四人已表示不競選連任。 （圖／美聯社）
135,前總統蔣介石生日忌 韓國瑜去慈湖謁陵 ｜ 公視新聞網 PNN - 公視新聞,前總統蔣介石生日忌 韓國瑜去慈湖謁陵 ｜ 公視新聞網 PNN  公視新聞,"Thu, 31 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUyNjM50gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTI2MzkvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,韓國瑜今仔日和明仔載兩工，攏佇桃園一帶咧拚選舉，因為今仔日是蔣介石前總統做生日忌，伊也代先去慈湖敬拜。抑韓國瑜的桃園市競選總部嘛望講，韓市長會帶動桃園市藍軍大團結，連帶6席的立委嘛齊攏過關。選在先總統蔣公誕辰紀念日，國民黨提名總統候選人韓國瑜來到慈湖謁陵，表達對故總統蔣中正的敬意和追思。一早慈湖陵寢也聚集了許多民眾，現場更有老榮民激動落淚。韓國瑜謁陵結束後，上前和101歲老榮民及另名行動不便的長輩，握手寒暄，關心他們健康，現場也有韓粉要求簽名留念。==榮民 方松達==（幹嘛哭)我從小跟老總統抗戰時間在緬甸 戰場上他指揮我們==民眾==韓國瑜 當選（今天為什麼特地來這邊)帶我爸爸來 我爸爸97歲了我們支持韓國瑜 支持韓國瑜韓國瑜31號到11月1號，一連2天，安排桃園傾聽及下鄉紮根之旅，韓國瑜桃園市競選總部希望，韓國瑜再來桃園，除了為6位黨籍立委參選人加油打氣，也能帶出桃園市藍軍大團結氣勢，激起選民熱愛中華民國的心，把韓送進總統府，也讓桃園6席立委全壘打。記者 詹淑雲 桃園報導                 
136,蘇嘉全夫人洪恒珠 退出民進黨參選立委 ｜ 公視新聞網 PNN - 公視新聞,蘇嘉全夫人洪恒珠 退出民進黨參選立委 ｜ 公視新聞網 PNN  公視新聞,"Mon, 28 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUyMjU30gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTIyNTcvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,立法院長蘇嘉全夫人洪恒珠，宣布以無黨籍身分參選屏東第一選區立委，等於與民進黨的鍾佳濱對戰，洪恒珠還提到，除非蘇震清參選，才會退選，被外界解讀是向民進黨中央施壓，要將姪子蘇震清納入不分區安全名單。一直傳聞要參選立委的立法院長蘇嘉全夫人洪恒珠，27日宣布以無黨籍身分參選屏東第一選區立委，還成立競選總部，而她的參選等於和爭取連任的綠委鍾佳濱打對台。洪恒珠還提到，除非蘇震清參選才會退選，被外界解讀是向民進黨中央施壓，要把蘇震清納入不分區安全名單。對此洪恒珠回應，「我的參選絕對不是為了要讓蘇震清，進入民進黨不分區立委的安全名單內，而對民進黨的中央施壓，絕對沒有這回事，不是什麼政治的考量或者是家庭的因素，或者是我身體的狀況，其實都不是。」由於洪恒珠的參選，可能造成藍營對手得利，被視為「最大苦主」、積極尋求連任的立委鍾佳濱表示，民進黨這次的確遇到很大的危機，高聲呼籲黨中央應儘速處理、正視問題，否則被分票事小，中間選民離開，才是影響全黨勝負的關鍵，「大家都說自家人好說話，我想這樣的一個反應，現在民進黨的支持者都應該看得出來，誰把民進黨當作自家人，誰又是民進黨的自家人，對於真正死忠支持民進黨的人，我倒不擔心分票，但是只靠民進黨的支持者死忠者，是不足以來當選的，民進黨的確遇到很大的危機。」不過，洪恒珠說，丈夫蘇嘉全愛惜她，才一直苦勸她不要參選，可是她選擇脫黨參選，是因為35年來都是為別人輔選，這次要為自己拚一回，也希望如果順利當選，能為屏東爭取捷運或輕軌，造福地方。而蘇嘉全目前正在印尼僑界幫忙輔選，對於妻子的參選，仍重申堅決反對和遺憾，在立委選舉截止登記前，將再持續溝通，希望洪恒珠打消參選念頭。                 
137,故總統蔣介石冥誕 韓國瑜赴慈湖謁陵 ｜ 公視新聞網 PNN - 公視新聞,故總統蔣介石冥誕 韓國瑜赴慈湖謁陵 ｜ 公視新聞網 PNN  公視新聞,"Thu, 31 Oct 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUyNjI40gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTI2MjgvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        韓國瑜今天起一連2天，安排桃園傾聽及下鄉紮根之旅，由於31日是先總統蔣公誕辰紀念日，韓國瑜先來到慈湖謁陵，帶出桃園市藍軍大團結氣勢，把韓送進總統府，也讓桃園6席立委全壘打。選在先總統蔣公誕辰紀念日，國民黨提名總統候選人韓國瑜來到慈湖謁陵，表達對故總統蔣中正的敬意和追思。一早慈湖陵寢也聚集了許多民眾，現場更有老榮民激動落淚。韓國瑜謁陵結束後，上前和101歲老榮民及另名行動不便的長輩，握手寒暄，關心他們健康，現場也有韓粉要求簽名留念。榮民方松達說：「我從小跟老總統抗戰時間在緬甸戰場上，他指揮我們。」民眾說：「韓國瑜當選！帶我爸爸來，我爸爸97歲了，我們支持韓國瑜，支持韓國瑜。」韓國瑜31號到11月1號，一連2天，安排桃園傾聽及下鄉紮根之旅，韓國瑜桃園市競選總部希望，韓國瑜再來桃園，除了為6位黨籍立委參選人加油打氣，也能帶出桃園市藍軍大團結氣勢，激起選民熱愛中華民國的心，把韓送進總統府，也讓桃園6席立委全壘打。
138,「安維7號」特勤今成軍備戰總統大選維安 ｜ 公視新聞網 PNN - 公視新聞,「安維7號」特勤今成軍備戰總統大選維安 ｜ 公視新聞網 PNN  公視新聞,"Thu, 07 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUzNjg50gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTM2ODkvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        總統大選將至，為了做好參選人的維安工作，國安局在今天進行安維7號特勤成軍典禮，一共有330位專精訓練合格特勤人員，宣誓以身作盾，做好護衛工作，為歷來大選人數最多的任務編置。而這次大選，還首度購製了「無人空拍機」的干擾器，來防止它變成維安漏洞。為了保護2020總統大選的各組參選人，國安局330位專精訓練合格的特勤人員，在「安維七號」編成典禮上，宣誓以身作盾，未來將滴水不漏，進行防護，編組為「5+1」組，1組55人，為因應參選人數可能增加，國安局動用預備金，支應組別的增加，330人為歷來大選、人數最多的任務編置。國安局長邱國正說：「堅持依法行政、嚴守行政的中立，與候選人以及他的配偶只有安維、沒有情蒐。」6個編組中，有一定比例的女性成員，各個臥虎藏龍，不乏具有高強武術技巧者，像是上士呂冠潔，是跆拳道6段的高手，而330人經過6周的拳術、射擊等的精實訓練， 對於往後選舉場合，處理突發衝突狀況，深具信心。國安局上士呂冠潔說：「曾經參加過(2001年)全國運動會的比賽，與奧運金牌國手陳詩欣比賽過，當時他拿到金牌，我是銀牌。」國安局上校李旺祥表示：「我們在訓練期間也都做好了萬全的準備，後續我們在做勤務執行的時候，也會跟相關的單位做好配合以及溝通，全力達成任務。」特勤人員還配備克拉克19型第五代手槍，為全球最新裝備；這次也採購和總統蔡英文目前同款的座車，還有裝備有防彈輪胎及強化玻璃的7人坐廂型車，不只可變身為會議室，輪胎中彈還可開行80公里。而考量無人空拍機，可能成為空中攻擊的工具，國安局也首度添購無人空拍機的干擾器，操作範圍約2公里，可連續發射80分鐘，並且採兩段式的干擾方式，務必阻斷空中的危險。國安特勤人員解說：「這是我們近期規畫，就是運用在近一兩年的勤務及大選的運用，那就是配合我們的預警情資去做個部署。」而在私菸案後，國安特勤人員的士氣遭到重挫，為了重新包裝形象，國安局也推出特勤形象月曆，讓外界了解特勤辛苦訓練一面，這也是國安局特勤中心，有史以來首度製作類似文宣。                
139,中國拋對台26條 台商投資5G等產業享優惠 ｜ 公視新聞網 PNN - 公視新聞,中國拋對台26條 台商投資5G等產業享優惠 ｜ 公視新聞網 PNN  公視新聞,"Mon, 04 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUzMTU10gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTMxNTUvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        中國國台辦今天公布促進兩岸經濟文化交流的26條措施，允許台商投入5G、民航等行業，強調對台灣同胞一視同仁，與當地企業可享有同等待遇。由於中國去年已公布過31條對台政策，在大選前夕，今天又公布26條措施。選前頻頻出招，總統府就批評，中國只是想落實「一國兩制、台灣方案」，意圖框架台灣；陸委會也痛批，中國是想藉此影響台灣選舉。2020總統大選不到70天，中國國台辦上午突然公布，所謂促進兩岸經濟文化交流的26條措施，像是經濟優惠上，允許台商參與5G產業的技術研發和投入中國的民航業，以及經營主題公園或參與新型金融組織等行業，國台辦強調26條措施是落實「習五條」，還有中共第19屆四中全會精神，加速給台商與大陸企業同等待遇。 台企聯常務理事徐正文說：「那5G的這一塊的技術，大陸這邊是比較領先的，那台商能夠一起來參與跟發展這一塊，那我覺得是蠻重要的一個歷史性的一個突破。」台商認為，能夠參與中國的5G等產業，非常值得，可是總統府痛批，從中國去年公布的31條惠台政策，到這次的26條，一系列動作，只是想落實「一國兩制、台灣方案」，意圖框架台灣；陸委會也痛批，中國意圖影響台灣選舉。總統府發言人丁允恭表示：「他是要藉此框限台灣，同時也是傷害到台灣人民的實質利益。」陸委會副主委邱垂正表示：「中共只是一國兩制的再包裝，凸顯過去31項成果不彰，台灣人民絕對不會買帳。」學者也認為，從31條涵蓋台商投資、影視產業等優惠部分，到這次26條，本質上都是提供台商或台灣人同等待遇，可是中國投資具有高風險，中國的惠台動作，政治意圖更是濃烈。台北商業大學會計系副教授賴振昌認為：「中美貿易這個大環境之下，其實台商有時候應該是要避之唯恐不及，應該能夠走的話，很多人都是走為上策，現在的話，你說因為這樣子要進去，我認為並不是一個很聰明的決擇。」而26條中，民間優惠上，包括台灣人可在中國駐外使館尋求保護，並且申請旅行證件；買房可以和中國居民享同等待遇；在中國的大學任教或就讀，可申請公費留學等。對此，外交部強調，中華民國台灣是主權國家，政府對國人行使領事權與中國無關，不需要、也不會委託中國政府代為行使。
140,柯文哲三重拜票 替黨籍立委參選人助選 ｜ 公視新聞網 PNN - 公視新聞,柯文哲三重拜票 替黨籍立委參選人助選 ｜ 公視新聞網 PNN  公視新聞,"Sun, 10 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDUzOTU30gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTM5NTcvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        台北市長柯文哲一早前往新北市三重埔，跟黨籍立委參選人一起掃街拜票，被問到為什麼一直批評民進黨？柯文哲表示批評不是罵，但民進黨有一些政策是真正有問題。一大早七點半，台北市長柯文哲穿著台灣民眾黨宣傳背心來到新北市三重區，與黨籍立委參選人李旻蔚，一起掃街拜票，被問到怎麼看國民黨黨主席吳敦義被動列入不分區名單，柯文哲笑而不答，不過有人質疑他一直罵民進黨，他直說批評不是罵，但民進黨有些政策，實在大有問題。柯文哲說：「你不可能基隆輕軌、北宜直鐵，高鐵到宜蘭還有汐止民生線全部都要做，老實講你只要智商超過70，一聽就知道是這種，每一條拿出來講都有意義，合起來就是鬼扯，對不對？」而近日也參選立委選舉的台北市議員高嘉瑜，在節目上直言，未來總統候選人可以考慮關回前總統陳水扁，曾治療過扁的柯文哲重申，政治問題本來就該用政治解決，他認為這樣的保外就醫有問題。柯文哲表示：「你保外就醫怎麼會是這個樣子？所以終究我們還不是一個正常的國家。」結束三重的掃街拜票，柯文哲接下來前往新竹竹東與苗栗通霄，最後再到台中，外界關切台北市勞動局長賴香伶，是否會列入立委不分區名單？柯文哲表示，要給她思考的時間。                 
141,11/15到選舉前 Google停接台灣競選廣告 ｜ 公視新聞網 PNN - 公視新聞,11/15到選舉前 Google停接台灣競選廣告 ｜ 公視新聞網 PNN  公視新聞,"Thu, 14 Nov 2019 08:00:00 GMT",https://news.google.com/rss/articles/CBMiJmh0dHBzOi8vbmV3cy5wdHMub3JnLnR3L2FydGljbGUvNDU0NTY00gEqaHR0cHM6Ly9uZXdzLnB0cy5vcmcudHcvYXJ0aWNsZS80NTQ1NjQvYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.pts.org.tw', 'title': '公視新聞'}",pts,                                        台灣大選在即，為了避免恐有不實訊息刻意影響選舉，Google宣布從明天開始到明年1月17號這段期間，所有Google廣告平台暫停接受台灣候選人的競選廣告。2020總統大選不到60天，繼社群平台Facebook日前宣布將揭露台灣選舉政治廣告出資者後，Google也決定從11月15號開始，到明年1月17號這段期間，所有Google廣告平台暫停接受台灣候選人的競選廣告。民眾認為：「就不會讓有錢去投放廣告的人可以獲得更高的曝光率，然後導致一些可能沒有判斷能力的人，他們就只是單純看誰的曝光率高，看誰廣告打得好就選擇投他。」、「沒有辦法避免，只有Google這樣做而已，不是每一家都這樣跟進，你還是有很多平台可以使用。」Google的官方部落格指出，台灣的民主建構來自於眾人彼此間的溝通、討論與包容，共同形成多數人認同的政策，而多元社會溝通過程中，必須衡量民主價值、政策規範、業者責任、社會觀感等，面對不實訊息，持續與台灣優秀的第三方查核夥伴合作，希望為台灣社會的媒體識讀、數位素養的提升作出正面改變，但改變需要時間，選舉迫在眉睫，因此決定從明天11月15號開始，所有Google廣告平台暫停接受台灣候選人的競選廣告。世新大學傳播學院院長溫偉群說：「Google說不接受政治廣告，那政治廣告的定義，這中間當然有很多必須研究的地方，如果我用的比較灰色地帶或其他資訊，那麼Google也一樣要刪除掉嗎？這是一個要考慮到的地方。」學者認為，廣告本身也是候選人能夠表樑，對每位候選人來說，如果還是有廣告需求，他可能就會轉移到其他平台去，因此這樣的規範能有多大成效仍有待觀察。                 
